CodeBERT_Prediction,CodeT5_Prediction,MulaRec_Prediction,Correct_Model_Names,Correct_API_Sequence,CodeBERT_Achievement_Rate,CodeT5_Achievement_Rate,MulaRec_Achievement_Rate,CodeBERT_Head_API_Rate,CodeT5_Head_API_Rate,MulaRec_Head_API_Rate
"['xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getattributevalue', 'string.indexof', 'string.substring', 'string.indexof', 'string.substring', 'xmlstreamreader.getnamespacecontext', 'vector.<init>', 'xmlstreamreader.next', 'xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getname', 'qname.<init>', 'qname.equalsxmlstream']","['xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getattributevalue', 'string.indexof', 'string.substring', 'string.indexof', 'string.substring', 'xmlstreamreader.getnamespacecontext', 'vector.<init>', 'xmlstreamreader.next', 'xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getname', 'qname.<init>', 'qname.equals', 'xmlstreamreader.isstartelementxml']","['xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getattributevalue', 'string.indexof', 'string.substring', 'string.indexof', 'string.substring', 'xmlstreamreader.getnamespacecontext', 'vector.<init>', 'xmlstreamreader.next', 'xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getname', 'qname.<init>', 'qname.equals', 'xmlstreamreader.isstartelement', 'xmlstreamreader.getelementtext', 'xmlstreamreader.next', 'xmlstreamreader.getlocalname', 'xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.isstartelement', 'xmlstreamreader.getlocalname']",MulaRec,"['xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getattributevalue', 'string.indexof', 'string.substring', 'string.indexof', 'string.substring', 'xmlstreamreader.getnamespacecontext', 'vector.<init>', 'xmlstreamreader.next', 'xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getname', 'qname.<init>', 'qname.equals', 'xmlstreamreader.isstartelement', 'xmlstreamreader.getelementtext', 'xmlstreamreader.next', 'xmlstreamreader.getlocalname', 'xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.isstartelement', 'xmlstreamreader.getlocalname']",0.0,0.0,0.0,0.4117647058823529,0.3888888888888889,0.3076923076923077
"['hashmap<integer,string>.put', 'object.tostringhashmap<integer,string', '>.put']","['hashmap<integer,string>.puthashmap<integer,string', '>.sizehashmap<integer,string', '>.gethashmap<integer,string', '>.put']","['hashmap<integer,string>.put', 'object.tostringhashmap<integer,string', '>.puthashmap<integer,string', '>.sizehashmap<integer,string', '>.gethashmap<integer,string', '>.put']",MulaRec,"['hashmap<integer,string>.put', 'object.tostringhashmap<integer,string', '>.puthashmap<integer,string', '>.sizehashmap<integer,string', '>.gethashmap<integer,string', '>.put']",0.0,0.0,0.0,0.0,0.0,0.0
['string.equals'],"['arraylist<string>.<init>list<string', '>.addarraylist<string', '>.<init>list<string', '>.addarraylist<string', '>.<init>list<string', '>.addarraylist<string', '>.<init>list<string', '>.addarraylist<string', '>.<init>list<string', '>.addarraylist<string', '>.<init>list<string', '>.addarraylist<string', '>.<init']","['iterator.hasnext', 'iterator.next', 'system.exit']",MulaRec,"['iterator.hasnext', 'iterator.next', 'system.exit']",0.5288461538461539,0.0,0.7939418542219543,1.0,0.0,1.0
"['string.charat', 'stringbuilder.append', 'stringbuilder.tostring']","['string.charat', 'stringbuilder.append', 'string.charat', 'stringbuilder.append', 'stringbuilder.tostring']","['string.charat', 'stringbuilder.append', 'string.length', 'string.charat', 'stringbuilder.append', 'stringbuilder.tostring']",CodeT5,"['string.charat', 'stringbuilder.append', 'string.charat', 'stringbuilder.append', 'stringbuilder.tostring']",0.8623861687285053,0.854666114531598,0.8137240952627949,1.0,1.0,1.0
"['linkedlist.add', 'linkedlist.size', 'linkedlist.toarray']","['linkedlist.add', 'linkedlist.size', 'linkedlist.get', 'linkedlist.size', 'linkedlist.get', 'linkedlist.size', 'linkedlist.get', 'linkedlist.size', 'linkedlist.get', 'linkedlist.size', 'linkedlist.get', 'linkedlist.size', 'linkedlist.get', 'linkedlist.size', 'linkedlist.get', 'linkedlist.size', 'linkedlist.get', 'linkedlist.size', 'linkedlist.get', 'linkedlist.size', 'linkedlist.get', 'linkedlist.size', 'linkedlist.get', 'linkedlist.sizelinkedlist']","['linkedlist.add', 'linkedlist.toarray']",MulaRec,"['linkedlist.add', 'linkedlist.toarray']",0.0,0.0,0.0,0.3333333333333333,0.4583333333333333,0.0
"['stringbuffer.<init>', 'stringbuffer.append', 'stringbuffer.tostring']",['string.format'],['string.valueof'],MulaRec,['string.valueof'],0.8260122445280561,0.4,0.4411764705882353,1.0,1.0,1.0
"['resultset.beforefirst', 'resultset.next', 'resultset.getstring', 'jtable.<init>', 'dimension.<init>', 'jtable.setpreferredscrollableviewportsize', 'jtable.setfillsviewportheight']","['resultset.next', 'resultset.getint', 'resultset.getstring', 'jtable.<init>', 'dimension.<init>', 'jtable.setpreferredscrollableviewportsize', 'jtable.setbackground', 'jtable.getcolumnmodel']","['resultset.afterlast', 'resultset.previous', 'resultset.getrow', 'resultset.beforefirst', 'resultset.next', 'resultset.getstring', 'jtable.<init>', 'dimension.<init>', 'jtable.setpreferredscrollableviewportsize', 'jtable.setbackground', 'jtable.getcolumnmodel']",MulaRec,"['resultset.afterlast', 'resultset.previous', 'resultset.getrow', 'resultset.beforefirst', 'resultset.next', 'resultset.getstring', 'jtable.<init>', 'dimension.<init>', 'jtable.setpreferredscrollableviewportsize', 'jtable.setbackground', 'jtable.getcolumnmodel']",0.0,0.0,0.0,0.42857142857142855,0.375,0.2727272727272727
"['list.cast', 'list.size', 'list.iterator', 'iterator.hasnext', 'iterator.next', 'file.cast']","['list.cast', 'list.iterator', 'iterator.hasnext', 'iterator.next', 'file.cast', 'joptionpane.showmessagedialog']","['list.cast', 'list.iterator', 'iterator.hasnext', 'iterator.next', 'file.cast']",CodeBERT,"['list.cast', 'list.size', 'list.iterator', 'iterator.hasnext', 'iterator.next', 'file.cast']",0.7460840657579898,0.7080023301595487,0.883564668322821,0.8333333333333334,0.8333333333333334,0.8
['jpopupmenu.show'],"['mouseevent.getcomponent', 'jpopupmenu.show', 'mouseevent.gety', 'mouseevent.getx', 'mouseevent.getcomponent', 'jpopupmenu.show', 'mouseevent.gety', 'mouseevent.getx', 'mouseevent.getcomponent', 'jpopupmenu.show', 'mouseevent.gety', 'mouseevent.getx', 'mouseevent.getcomponent', 'jpopupmenu.show']","['mouseevent.getcomponent', 'jpopupmenu.show', 'mouseevent.gety', 'mouseevent.getx', 'mouseevent.getcomponent', 'jpopupmenu.show', 'mouseevent.gety', 'mouseevent.getx']",MulaRec,"['mouseevent.getcomponent', 'jpopupmenu.show', 'mouseevent.gety', 'mouseevent.getx', 'mouseevent.getcomponent', 'jpopupmenu.show', 'mouseevent.gety', 'mouseevent.getx']",1.0,0.0,0.0,0.0,0.0,0.0
"['bufferedreader.readline', 'string.containshashmap<string,string', '>.<init>', 'bufferedreader.readline', 'string.trim', 'string.indexof', 'string.substringmap<string,string', '>.put', 'bufferedreader.readlinemap<string,string', '>.get', 'stringtokenizer.<init>hashmap<string,string', '>.<init>', 'stringtokenizer.hasmoretokens', 'stringtokenizer.nexttoken', 'string.indexof', 'string.substring']","['bufferedreader.readline', 'string.containshashmap<string,string', '>.<init>', 'bufferedreader.readline', 'string.trim', 'string.indexof', 'string.substringmap<string,string', '>.put', 'bufferedreader.readlinemap<string,string', '>.get', 'stringtokenizer.<init>hashmap<string,string', '>.<init>', 'stringtokenizer.hasmoretokens', 'stringtokenizer.nexttoken', 'string.indexof', 'string.substringmap<string,string', '>.put']","['bufferedreader.readline', 'string.containshashmap<string,string', '>.<init>', 'bufferedreader.readline', 'string.trim', 'string.indexof', 'string.substringmap<string,string', '>.put', 'bufferedreader.readlinemap<string,string', '>.get', 'stringtokenizer.<init>hashmap<string,string', '>.<init>', 'stringtokenizer.hasmoretokens', 'stringtokenizer.nexttoken', 'string.indexof', 'string.substringmap<string,string', '>.putmap<string,string', '>.get', 'string.length', 'string.substringmap<string,string', '>.get', 'string.contains', 'bufferedreader.readline', 'string.indexof', 'string.substringmap<string,string', '>.putmap<string,string', '>.get', 'string.length', 'string.substring', 'bufferedreader.readline', 'string.containsmap<string,string', '>.put']",MulaRec,"['bufferedreader.readline', 'string.containshashmap<string,string', '>.<init>', 'bufferedreader.readline', 'string.trim', 'string.indexof', 'string.substringmap<string,string', '>.put', 'bufferedreader.readlinemap<string,string', '>.get', 'stringtokenizer.<init>hashmap<string,string', '>.<init>', 'stringtokenizer.hasmoretokens', 'stringtokenizer.nexttoken', 'string.indexof', 'string.substringmap<string,string', '>.putmap<string,string', '>.get', 'string.length', 'string.substringmap<string,string', '>.get', 'string.contains', 'bufferedreader.readline', 'string.indexof', 'string.substringmap<string,string', '>.putmap<string,string', '>.get', 'string.length', 'string.substring', 'bufferedreader.readline', 'string.containsmap<string,string', '>.put']",0.0,0.0,0.0,0.5,0.4117647058823529,0.4375
['unionpattern.num'],"['xobject.gettype', 'xobject.num', 'unionpattern.<init>', 'unionpattern.execute', 'xobject.num', 'unionpattern.<init>', 'unionpattern.execute', 'xobject.num', 'unionpattern.<init>', 'unionpattern.execute', 'xobject.num', 'unionpattern.<init>', 'unionpattern.execute', 'xobject.num', 'unionpattern.<init>', 'unionpattern.execute', 'xobject.num', 'unionpattern.<init>', 'unionpattern.execute', 'xobject.num', 'unionpattern.<init>']",['xobject.num'],MulaRec,['xobject.num'],0.0,0.0,0.0,0.0,0.0,0.0
['mapentry.key'],"['mapentry.getvalue', 'mapentry.getkey']","['mapentry.value', 'mapentry.key']",MulaRec,"['mapentry.value', 'mapentry.key']",0.0,0.0,0.0,0.0,0.0,0.0
"['integer.parseint', 'random.<init>']","['integer.parseint', 'random.<init>', 'integer.parseint', 'random.<init>', 'integer.parseint', 'random.<init>', 'integer.parseint', 'random.<init>', 'integer.parseint', 'random.<init>', 'integer.parseint', 'random.<init>', 'integer.parseint', 'random.<init>', 'integer.parseint', 'random.<init>', 'integer.parseint', 'random.<init>', 'integer.parseint', 'random.<init>', 'integer.parseint', 'random.<init']","['long.parselong', 'utils.readpreferences', 'runnable.<init>', 'swingutilities.invokelater']",MulaRec,"['long.parselong', 'utils.readpreferences', 'runnable.<init>', 'swingutilities.invokelater']",0.5073741927104407,0.0,0.0,1.0,0.9545454545454546,0.25
"['treemap.buildfromlevel', 'treemap.buildfromsorted']","['treemap.computeredlevel', 'treemap.buildfromsorted']","['treemap.buildfromsorted', 'sortedmap.buildfromsorted']",CodeT5,"['treemap.computeredlevel', 'treemap.buildfromsorted']",0.0,0.0,0.0,0.0,0.0,0.0
"['preparedstatement.setstring', 'preparedstatement.executequery', 'resultset.next', 'resultset.getint', 'resultset.getstring']","['preparedstatement.setstring', 'preparedstatement.executequery', 'resultset.next', 'resultset.getstring']","['preparedstatement.setstring', 'preparedstatement.executequery', 'resultset.next', 'resultset.getstring', 'resultset.close']",MulaRec,"['preparedstatement.setstring', 'preparedstatement.executequery', 'resultset.next', 'resultset.getstring', 'resultset.close']",0.7458226707842033,0.7928047433351474,0.0,0.6,0.75,0.6
['tree.pennprint'],"['file.<init>', 'filereader.<init>', 'bufferedreader.<init>', 'file.<init>', 'filereader.<init>', 'bufferedreader.<init>', 'file.<init>', 'filereader.<init>', 'bufferedreader.<init>', 'file.<init>', 'filereader.<init>', 'bufferedreader.<init>', 'file.<init>', 'filereader.<init>', 'bufferedreader.<init>', 'file.<init>', 'filereader.<init>bufferedreader']",['arrays.aslist'],MulaRec,['arrays.aslist'],1.0,0.0,0.4594594594594595,0.0,0.6470588235294118,1.0
['jradiobutton.setselected'],"['jradiobutton.setselected', 'itemevent.getstatechange', 'jradiobutton.isselected', 'itemevent.getstatechange', 'jradiobutton.setselected']","['jradiobutton.setselected', 'jradiobutton.isselected', 'itemevent.getstatechange', 'jradiobutton.setselected']",MulaRec,"['jradiobutton.setselected', 'jradiobutton.isselected', 'itemevent.getstatechange', 'jradiobutton.setselected']",1.0,0.8705505632961241,0.0,0.0,0.0,0.0
['list.add'],"['random.nextdouble', 'arraylist.add']","['random.nextdouble', 'list.add']",MulaRec,"['random.nextdouble', 'list.add']",0.75,0.5937950762616617,0.6506000486323554,1.0,1.0,1.0
['message.src'],"['auth.getgmsheader', 'message.getheaderhashmap<string', '>.<init>', 'message.getheadermap<string', '>.put', 'message.getheadermap<string', '>.put', 'message.getheadermap<string', '>.put', 'message.getheadermap<string', '>.put', 'message.getheadermap<string', '>.put', 'message.getheadermap<string', '>.put', 'message.getheadermap<string', '>.put', 'message.getheadermap<string', '>.']","['message.src', 'string.format']",MulaRec,"['message.src', 'string.format']",0.0,0.0,0.0,0.0,0.0,0.5
['hashmap.<init>'],"['hashmap<string,hashmap<string,string>>.<init>hashmap<string,hashmap<string,string', '>>.putallhashmap<string,string', '>.<init>hashmap<string,string', '>.putallhashmap<string,string', '>.<init>hashmap<string,string', '>.putallhashmap<string,string', '>.<init>hashmap<string,string', '>.putall']","['hashmap<object,object>.<init>']",MulaRec,"['hashmap<object,object>.<init>']",0.20588235294117646,0.0,0.0,1.0,0.0,0.0
['string.equals'],"['arraylist.<init>', 'list.add', 'arraylist.<init>', 'list.add', 'arraylist.<init>', 'list.add', 'arraylist.<init>', 'list.add', 'arraylist.<init>', 'list.add', 'arraylist.<init>', 'list.add', 'arraylist.<init>', 'list.add', 'arraylist.<init>', 'list.add', 'arraylist.<init>', 'list.add', 'arraylist.<init>', 'list.add', 'arraylist.<init>', 'list.']","['string.equals', 'modifier.isstatic']",CodeBERT,['string.equals'],0.5288461538461539,0.0,0.0,1.0,0.9545454545454546,0.5
"['grid.size', 'grid.getlocation']","['grid.width', 'grid.height', 'vector.size', 'vector.get', 'grid.getlocation', 'vector.get', 'grid.getlocation', 'vector.get', 'grid.getlocation', 'vector.get', 'grid.getlocation', 'vector.get', 'grid.getlocation', 'vector.get', 'grid.getlocation', 'vector.get', 'grid.getlocation', 'vector.get', 'grid.getlocation', 'vector.get', 'grid.getlocation', 'vector.get', 'grid.getlocation', 'vector.get', 'grid.getlocation', 'vector.get', 'grid.getlocation', 'vector.get', 'grid.']","['grid.height', 'grid.width', 'vector.size', 'vector.get', 'grid.getlocation']",MulaRec,"['grid.height', 'grid.width', 'vector.size', 'vector.get', 'grid.getlocation']",0.0,0.0,0.0,0.0,0.4827586206896552,0.4
"['image.getgraphics', 'integer.<init>', 'graphics.fillrect', 'graphics.drawimage']","['image.getgraphics', 'integer.<init>', 'graphics.fillrect', 'graphics.drawimage', 'integer.<init>', 'graphics.fillrect', 'graphics.drawimage', 'integer.<init>', 'graphics.fillrect', 'graphics.drawimage', 'integer.<init>', 'graphics.fillrect', 'graphics.drawimage']","['image.getgraphics', 'integer.<init>', 'graphics.fillrect', 'graphics.drawimage', 'color.cast', 'graphics.drawimage']",MulaRec,"['image.getgraphics', 'integer.<init>', 'graphics.fillrect', 'graphics.drawimage', 'color.cast', 'graphics.drawimage']",0.6535662555126233,0.5419412242612974,0.7732111112290297,0.5,0.6153846153846154,0.5
['inputstream.read'],"['math.min', 'system.arraycopy']",['math.min'],MulaRec,['math.min'],0.8076923076923077,0.6389525593102398,0.5915492957746479,1.0,1.0,1.0
"['bufferedimage.getwidth', 'bufferedimage.getheight', 'affinetransform.<init>', 'bufferedimage.getheight', 'bufferedimage.getwidth', 'affinetransform.translate', 'math.toradians', 'affinetransform.rotate', 'bufferedimage.getheight', 'bufferedimage.getwidth', 'affinetransform.translate', 'math.toradians', 'affinetransform.rotate', 'affinetransform.translate', 'math.toradians', 'affinetransform.rotate', 'affinetransform.translate', 'affinetransform.scale']","['bufferedimage.getwidth', 'bufferedimage.getheight', 'affinetransform.<init>', 'bufferedimage.getheight', 'bufferedimage.getwidth', 'affinetransform.translate', 'affinetransform.rotate', 'bufferedimage.getheight', 'bufferedimage.getwidth', 'affinetransform.translate', 'affinetransform.rotate', 'affinetransform.translate', 'affinetransform.translate', 'affinetransform.rotate', 'affinetransform.translateaffinetr']","['bufferedimage.getwidth', 'bufferedimage.getheight', 'affinetransform.<init>', 'bufferedimage.getheight', 'bufferedimage.getwidth', 'affinetransform.translate', 'math.toradians', 'affinetransform.rotate', 'bufferedimage.getheight', 'bufferedimage.getwidth', 'affinetransform.translate', 'math.toradians', 'affinetransform.rotate', 'affinetransform.translate', 'math.toradians', 'affinetransform.rotate', 'affinetransform.translate', 'affinetransform.scale', 'affinetransform.translate', 'affinetransform.scale', 'bufferedimage.creategraphics', 'graphics2d.cast', 'graphics2d.drawimage', 'graphics2d.dispose', 'bufferedimage.getwidth', 'system.currenttimemillis', 'bufferedimage.getheight']",MulaRec,"['bufferedimage.getwidth', 'bufferedimage.getheight', 'affinetransform.<init>', 'bufferedimage.getheight', 'bufferedimage.getwidth', 'affinetransform.translate', 'math.toradians', 'affinetransform.rotate', 'bufferedimage.getheight', 'bufferedimage.getwidth', 'affinetransform.translate', 'math.toradians', 'affinetransform.rotate', 'affinetransform.translate', 'math.toradians', 'affinetransform.rotate', 'affinetransform.translate', 'affinetransform.scale', 'affinetransform.translate', 'affinetransform.scale', 'bufferedimage.creategraphics', 'graphics2d.cast', 'graphics2d.drawimage', 'graphics2d.dispose', 'bufferedimage.getwidth', 'system.currenttimemillis', 'bufferedimage.getheight']",0.0,0.0,0.0,0.3333333333333333,0.2,0.3333333333333333
